,word,audio_complexity,position,sentence,start_time,end_time,set_manually,process,translation,word_occurrence,word_complexity,sentence_complexity,word_importance,sentence_group,speed,speech_volume,ambient_volume,occurrence,display
1503,assault,0.00146484375,7,"He publicly confessed to a sexual assault, Alastair.",770.35,770.79,False,True,Übergriff,0.0,0.6,0.6081837130204251,0.9266357421875,247,0.7328751600636825,0.2877695262432098,0.0,0.0,True
1504,alastair,1.0,8,"He publicly confessed to a sexual assault, Alastair.",,,False,True,Alastair,0.0,1.0,0.6081837130204251,0.979156494140625,247,0.7328751600636825,0.2877695262432098,0.0,0.0,True
1505,and,0.08154296875,1,And we've made a substantial investment in the Deep's rehabilitation.,771.13,771.39,False,True,Und,1.0,0.0,0.6065948910234173,0.89617919921875,248,0.721177629658705,0.2469430714845657,0.0,26.0,False
1506,we've,0.2626953125,2,And we've made a substantial investment in the Deep's rehabilitation.,771.39,771.77,False,True,wir haben,0.0714285714285714,0.0,0.6065948910234173,0.72265625,248,0.721177629658705,0.2469430714845657,0.0,1.0,False
1507,made,0.00146484375,3,And we've made a substantial investment in the Deep's rehabilitation.,771.77,771.89,False,True,hergestellt,0.0,0.2,0.6065948910234173,0.697998046875,248,0.721177629658705,0.2469430714845657,0.0,0.0,False
1508,a,0.02001953125,4,And we've made a substantial investment in the Deep's rehabilitation.,771.89,772.09,False,True,eine,1.0,0.0,0.6065948910234173,0.17724609375,248,0.721177629658705,0.2469430714845657,0.0,36.0,False
1509,substantial,0.00830078125,5,And we've made a substantial investment in the Deep's rehabilitation.,772.09,772.59,False,True,erhebliche,0.0,0.4,0.6065948910234173,0.03662109375,248,0.721177629658705,0.2469430714845657,0.0,0.0,True
1510,investment,0.00341796875,6,And we've made a substantial investment in the Deep's rehabilitation.,772.59,773.09,False,True,Investition,0.0,0.6,0.6065948910234173,0.940704345703125,248,0.721177629658705,0.2469430714845657,0.0,0.0,False
1511,in,0.04248046875,7,And we've made a substantial investment in the Deep's rehabilitation.,773.09,773.39,False,True,in,1.0,0.2,0.6065948910234173,0.8001708984375,248,0.721177629658705,0.2469430714845657,0.0,19.0,False
1512,the,0.0068359375,8,And we've made a substantial investment in the Deep's rehabilitation.,773.39,773.53,False,True,die,1.0,0.0,0.6065948910234173,0.142578125,248,0.721177629658705,0.2469430714845657,0.0,45.0,False
1513,deep's,0.440185546875,9,And we've made a substantial investment in the Deep's rehabilitation.,773.53,773.79,False,True,Tiefenrehabilitierung,0.0,0.0,0.6065948910234173,0.736083984375,248,0.721177629658705,0.2469430714845657,0.0,0.0,False
1514,rehabilitation,1.0,10,And we've made a substantial investment in the Deep's rehabilitation.,773.79,774.35,False,True,Tiefenrehabilitierung,0.0,0.4,0.6065948910234173,0.9999983906745912,248,0.721177629658705,0.2469430714845657,0.0,0.0,False
1515,our,0.0341796875,1,Our internal research bureau shows an impressive Q rating.,774.95,775.09,False,True,unsere,0.1428571428571428,0.0,0.5712571032057852,0.90167236328125,249,0.6546972966170584,0.5102387070655823,0.0,2.0,False
1516,internal,0.08544921875,2,Our internal research bureau shows an impressive Q rating.,775.09,775.37,False,True,internes,0.0,0.4,0.5712571032057852,0.9854507446289062,249,0.6546972966170584,0.5102387070655823,0.0,0.0,False
1517,research,0.0166015625,3,Our internal research bureau shows an impressive Q rating.,775.37,775.81,False,True,Forschungsbüro,0.0,0.4,0.5712571032057852,0.9903945922851562,249,0.6546972966170584,0.5102387070655823,0.0,0.0,False
1518,bureau,0.015625,4,Our internal research bureau shows an impressive Q rating.,775.81,776.07,False,True,Forschungsbüro,0.0,0.4,0.5712571032057852,0.9995288848876952,249,0.6546972966170584,0.5102387070655823,0.0,0.0,True
1519,shows,0.00732421875,5,Our internal research bureau shows an impressive Q rating.,776.07,776.45,False,True,zeigt,0.0,0.2,0.5712571032057852,0.9983959197998048,249,0.6546972966170584,0.5102387070655823,0.0,0.0,False
1520,an,0.00048828125,6,Our internal research bureau shows an impressive Q rating.,776.45,776.57,False,True,ein,0.5,0.0,0.5712571032057852,0.08251953125,249,0.6546972966170584,0.5102387070655823,0.0,7.0,False
1521,impressive,0.013671875,7,Our internal research bureau shows an impressive Q rating.,776.57,777.17,False,True,beeindruckendes,0.0,0.4,0.5712571032057852,0.9922370910644532,249,0.6546972966170584,0.5102387070655823,0.0,0.0,False
1522,q,1.0,8,Our internal research bureau shows an impressive Q rating.,,,False,True,QRating,0.0,1.0,0.5712571032057852,0.9993505477905272,249,0.6546972966170584,0.5102387070655823,0.0,0.0,False
1523,rating,0.09619140625,9,Our internal research bureau shows an impressive Q rating.,777.73,778.17,False,True,QRating,0.0,0.2,0.5712571032057852,0.9951438903808594,249,0.6546972966170584,0.5102387070655823,0.0,0.0,False
1524,he's,0.014404296875,1,He's an asset to Vought in these troubled times.,778.93,779.23,False,True,Er ist,0.2142857142857142,0.0,0.5988969722551776,0.972747802734375,250,0.3425478151942671,0.2221248000860214,0.0,3.0,False
1525,an,0.0263671875,2,He's an asset to Vought in these troubled times.,779.23,779.33,False,True,ein,0.5714285714285714,0.0,0.5988969722551776,0.887451171875,250,0.3425478151942671,0.2221248000860214,0.0,8.0,False
1526,asset,0.02197265625,3,He's an asset to Vought in these troubled times.,779.33,779.87,False,True,Gewinn,0.0,0.8,0.5988969722551776,0.1044921875,250,0.3425478151942671,0.2221248000860214,0.0,0.0,True
1527,to,0.056640625,4,He's an asset to Vought in these troubled times.,779.87,780.19,False,True,für,1.0,0.0,0.5988969722551776,0.662109375,250,0.3425478151942671,0.2221248000860214,0.0,34.0,False
1528,vought,1.0,5,He's an asset to Vought in these troubled times.,780.19,780.53,False,True,Vought,0.4285714285714285,1.0,0.5988969722551776,0.784912109375,250,0.3425478151942671,0.2221248000860214,0.0,6.0,False
1529,in,0.06640625,6,He's an asset to Vought in these troubled times.,780.53,781.11,False,True,in,1.0,0.2,0.5988969722551776,0.9999999998527755,250,0.3425478151942671,0.2221248000860214,0.0,20.0,False
1530,these,0.00341796875,7,He's an asset to Vought in these troubled times.,781.11,781.39,False,True,diesen,0.0714285714285714,0.0,0.5988969722551776,0.107421875,250,0.3425478151942671,0.2221248000860214,0.0,1.0,False
1531,troubled,0.0087890625,8,He's an asset to Vought in these troubled times.,781.39,782.25,False,True,schwierigen,0.0,0.2,0.5988969722551776,0.05859375,250,0.3425478151942671,0.2221248000860214,0.0,0.0,False
1532,times,0.00439453125,9,He's an asset to Vought in these troubled times.,782.25,783.01,False,True,Zeiten,0.0,0.6,0.5988969722551776,0.8743896484375,250,0.3425478151942671,0.2221248000860214,0.0,0.0,False
1533,oh,1.0,1,Oh.,,,True,True,Nein,0.0714285714285714,0.6,0.2859815202025266,0.9999862909317015,251,0.6101212624549237,0.5,0.2610873590474712,,False
1534,what,0.19970703125,1,What sort of commission is the Church getting these days?,783.97,784.63,False,True,Was,0.7142857142857143,0.0,0.5910868466913672,0.00927734375,252,0.617964158697038,0.3578343093395233,0.0,10.0,False
1535,sort,0.2177734375,2,What sort of commission is the Church getting these days?,784.63,784.81,False,True,Art,0.0714285714285714,0.6,0.5910868466913672,0.7894287109375,252,0.617964158697038,0.3578343093395233,0.0,1.0,False
1536,of,0.00048828125,3,What sort of commission is the Church getting these days?,784.81,784.85,False,True,von,1.0,0.0,0.5910868466913672,0.00146484375,252,0.617964158697038,0.3578343093395233,0.0,24.0,False
1537,commission,0.12841796875,4,What sort of commission is the Church getting these days?,784.85,785.19,False,True,Auftrag,0.0,0.6,0.5910868466913672,0.9998923540115356,252,0.617964158697038,0.3578343093395233,0.0,0.0,True
1538,is,0.0341796875,5,What sort of commission is the Church getting these days?,785.19,785.37,False,True,bekommt,1.0,0.0,0.5910868466913672,0.0244140625,252,0.617964158697038,0.3578343093395233,0.0,17.0,False
1539,the,0.0126953125,6,What sort of commission is the Church getting these days?,785.37,785.45,False,True,die,1.0,0.0,0.5910868466913672,0.3525390625,252,0.617964158697038,0.3578343093395233,0.0,46.0,False
1540,church,0.240234375,7,What sort of commission is the Church getting these days?,785.45,785.65,False,True,Kirche,0.0,0.0,0.5910868466913672,0.9996869564056396,252,0.617964158697038,0.3578343093395233,0.0,0.0,False
1541,getting,0.11865234375,8,What sort of commission is the Church getting these days?,785.65,785.85,False,True,Erhalten,0.0714285714285714,0.0,0.5910868466913672,0.8505859375,252,0.617964158697038,0.3578343093395233,0.0,1.0,False
1542,these,0.013671875,9,What sort of commission is the Church getting these days?,785.85,786.11,False,True,heutzutage,0.1428571428571428,0.0,0.5910868466913672,0.0107421875,252,0.617964158697038,0.3578343093395233,0.0,2.0,False
1543,days,0.0009765625,10,What sort of commission is the Church getting these days?,786.11,786.59,False,True,Tage,0.0,0.0,0.5910868466913672,0.08837890625,252,0.617964158697038,0.3578343093395233,0.0,0.0,False
1544,40,0.13037109375,1,40%?,786.97,787.11,True,True,40,0.0,0.0,0.3678293732938138,0.992328643798828,253,0.1192029220221175,0.6058968305587769,0.0,,True
1545,50,0.81591796875,1,50?,787.77,788.31,True,True,50,0.0,0.0,0.3063711418608206,0.999697208404541,254,0.1192029220221175,0.2054378390312194,0.0,,True
1546,sounds,0.12353515625,1,Sounds like you're open to reinstatement.,789.05,789.05,False,True,Klingt,0.0714285714285714,0.4,0.5531392515408029,0.3623046875,255,0.7193372377258543,0.5079008936882019,0.0,1.0,False
1547,like,0.0009765625,2,Sounds like you're open to reinstatement.,789.05,789.37,False,True,als,0.1428571428571428,0.2,0.5531392515408029,0.00146484375,255,0.7193372377258543,0.5079008936882019,0.0,2.0,False
1548,you're,0.129150390625,3,Sounds like you're open to reinstatement.,789.37,789.71,False,True,wären Sie,0.2142857142857142,0.0,0.5531392515408029,0.56103515625,255,0.7193372377258543,0.5079008936882019,0.0,3.0,False
1549,open,0.1005859375,4,Sounds like you're open to reinstatement.,789.71,789.97,False,True,offen,0.0,0.0,0.5531392515408029,0.37841796875,255,0.7193372377258543,0.5079008936882019,0.0,0.0,False
1550,to,0.17431640625,5,Sounds like you're open to reinstatement.,789.97,790.21,False,True,für,1.0,0.0,0.5531392515408029,0.9481201171875,255,0.7193372377258543,0.5079008936882019,0.0,35.0,False
1551,reinstatement,0.1697591145833333,6,Sounds like you're open to reinstatement.,790.21,790.75,False,True,Wiedereinsetzung,0.0,0.4,0.5531392515408029,0.3564453125,255,0.7193372377258543,0.5079008936882019,0.0,0.0,True
1552,that's,0.005615234375,1,That's fantastic.,791.01,791.15,False,True,Das ist,0.2857142857142857,0.0,0.4131341084123816,0.5908203125,256,0.7193372377258146,0.150873526930809,0.0,4.0,False
1553,fantastic,0.005859375,2,That's fantastic.,791.15,791.69,False,True,fantastisch,0.0,0.2,0.4131341084123816,0.514892578125,256,0.7193372377258146,0.150873526930809,0.0,0.0,False
1554,what,0.10791015625,1,What about A-Train?,794.03,794.41,False,True,Was,0.7857142857142857,0.0,0.4795337100158866,0.53173828125,257,0.4466326272003305,0.5241760015487671,0.0,11.0,False
1555,about,0.0048828125,2,What about A-Train?,794.41,794.87,False,True,mit,0.2857142857142857,0.0,0.4795337100158866,0.9938430786132812,257,0.4466326272003305,0.5241760015487671,0.0,4.0,False
1556,a-train,1.0,3,What about A-Train?,,,False,True,ATrain,0.0714285714285714,0.0,0.4795337100158866,0.778076171875,257,0.4466326272003305,0.5241760015487671,0.0,1.0,False
1557,you,0.0927734375,1,"You do need a speedster, since Shockwave exploded.",795.91,796.09,False,True,Du,1.0,0.0,0.6085844119927375,0.9044189453125,258,0.6424943591419349,0.6081331372261047,0.0,53.0,False
1558,do,0.01904296875,2,"You do need a speedster, since Shockwave exploded.",796.09,796.25,False,True,tun,0.7142857142857143,0.0,0.6085844119927375,0.988739013671875,258,0.6424943591419349,0.6081331372261047,0.0,10.0,False
1559,need,0.00244140625,3,"You do need a speedster, since Shockwave exploded.",796.25,796.45,False,True,brauchst,0.5714285714285714,0.2,0.6085844119927375,0.863037109375,258,0.6424943591419349,0.6081331372261047,0.0,8.0,False
1560,a,0.390625,4,"You do need a speedster, since Shockwave exploded.",796.45,796.55,False,True,einen,1.0,0.0,0.6085844119927375,0.107421875,258,0.6424943591419349,0.6081331372261047,0.0,37.0,False
1561,speedster,0.5242919921875,5,"You do need a speedster, since Shockwave exploded.",796.55,796.91,False,True,Speedster,0.0,1.0,0.6085844119927375,0.9999999397584816,258,0.6424943591419349,0.6081331372261047,0.0,0.0,True
1562,since,0.14404296875,6,"You do need a speedster, since Shockwave exploded.",796.91,797.19,False,True,seit,0.0,0.4,0.6085844119927375,0.2666015625,258,0.6424943591419349,0.6081331372261047,0.0,0.0,False
1563,shockwave,0.451416015625,7,"You do need a speedster, since Shockwave exploded.",797.19,797.67,False,True,Shockwave,0.0,1.0,0.6085844119927375,0.960968017578125,258,0.6424943591419349,0.6081331372261047,0.0,0.0,True
1564,exploded,0.0458984375,8,"You do need a speedster, since Shockwave exploded.",797.67,798.23,False,True,explodiert,0.0,0.6,0.6085844119927375,0.999999999985242,258,0.6424943591419349,0.6081331372261047,0.0,0.0,False
1565,harder,0.334716796875,1,Harder sell.,798.47,798.75,False,True,Härter,0.0,0.0,0.4045190338854961,0.9999997150418948,259,0.8279871670642882,0.8061139583587646,0.0,0.0,True
1566,sell,1.0,2,Harder sell.,,,False,True,verkaufen,0.0,0.0,0.4045190338854961,0.9998239278793336,259,0.8279871670642882,0.8061139583587646,0.0,0.0,False
1567,one,0.0205078125,1,One has-been back is redemption.,800.01,800.11,False,True,Man,0.2142857142857142,0.0,0.5198160714804616,0.9892807006835938,260,0.4174297935376891,0.2605848312377929,0.0,3.0,False
1568,has-been,1.0,2,One has-been back is redemption.,,,False,True,hat-been,0.0,0.0,0.5198160714804616,0.22607421875,260,0.4174297935376891,0.2605848312377929,0.0,0.0,False
1569,back,0.029296875,3,One has-been back is redemption.,800.57,800.97,False,True,zurückgekommen,0.0,0.2,0.5198160714804616,0.39208984375,260,0.4174297935376891,0.2605848312377929,0.0,0.0,True
1570,is,0.63671875,4,One has-been back is redemption.,800.97,801.43,False,True,ist,1.0,0.0,0.5198160714804616,0.46484375,260,0.4174297935376891,0.2605848312377929,0.0,18.0,False
1571,redemption,0.41796875,5,One has-been back is redemption.,801.43,802.41,False,True,Erlösung,0.0,0.6,0.5198160714804616,0.9998346567153932,260,0.4174297935376891,0.2605848312377929,0.0,0.0,True
1572,two,0.0712890625,1,Two is weakness.,803.39,803.59,False,True,Zwei,0.0714285714285714,0.0,0.37252115829931,0.9999805688858032,261,0.4389033273071995,0.6336970329284668,0.0,1.0,False
1573,is,0.01806640625,2,Two is weakness.,803.59,804.15,False,True,sind,1.0,0.0,0.37252115829931,0.9976215362548828,261,0.4389033273071995,0.6336970329284668,0.0,19.0,False
1574,weakness,0.04296875,3,Two is weakness.,804.15,804.53,False,True,Schwäche,0.0,0.4,0.37252115829931,0.9999974370002748,261,0.4389033273071995,0.6336970329284668,0.0,0.0,False
1575,stormfront,0.4459228515625,1,Stormfront has problems with him.,805.73,806.11,False,True,Stormfront,0.1428571428571428,0.0,0.527683160711598,0.9999999999997412,262,0.6395771689939261,0.3989465236663818,0.0,2.0,False
1576,has,0.00439453125,2,Stormfront has problems with him.,806.11,806.27,False,True,hat,0.2142857142857142,0.0,0.527683160711598,0.5693359375,262,0.6395771689939261,0.3989465236663818,0.0,3.0,False
1577,problems,0.00341796875,3,Stormfront has problems with him.,806.27,806.57,False,True,Probleme,0.0,0.0,0.527683160711598,0.945343017578125,262,0.6395771689939261,0.3989465236663818,0.0,0.0,False
1578,with,0.0029296875,4,Stormfront has problems with him.,806.57,806.83,False,True,mit,0.6428571428571429,0.0,0.527683160711598,0.49755859375,262,0.6395771689939261,0.3989465236663818,0.0,9.0,False
1579,him,0.005859375,5,Stormfront has problems with him.,806.83,807.09,False,True,ihm,0.2142857142857142,0.0,0.527683160711598,0.9999117851257324,262,0.6395771689939261,0.3989465236663818,0.0,3.0,False
1580,and,0.15771484375,1,"And at the moment, I have to indulge her.",807.09,807.61,False,True,Und,1.0,0.0,0.5914831550861936,0.9322509765625,263,0.6016346220554704,0.1718154698610305,0.0,27.0,False
1581,at,0.02734375,2,"And at the moment, I have to indulge her.",807.61,807.77,False,True,bei,0.4285714285714285,0.0,0.5914831550861936,0.8209228515625,263,0.6016346220554704,0.1718154698610305,0.0,6.0,False
1582,the,0.00634765625,3,"And at the moment, I have to indulge her.",807.77,807.87,False,True,im,1.0,0.0,0.5914831550861936,0.36962890625,263,0.6016346220554704,0.1718154698610305,0.0,47.0,False
1583,moment,0.00048828125,4,"And at the moment, I have to indulge her.",807.87,808.15,False,True,Moment,0.0714285714285714,0.0,0.5914831550861936,0.42431640625,263,0.6016346220554704,0.1718154698610305,0.0,1.0,False
1584,i,0.4169921875,5,"And at the moment, I have to indulge her.",808.15,808.43,False,True,ich,1.0,0.0,0.5914831550861936,0.02685546875,263,0.6016346220554704,0.1718154698610305,0.0,39.0,False
1585,have,0.00927734375,6,"And at the moment, I have to indulge her.",808.43,808.57,False,True,muss,0.7142857142857143,0.0,0.5914831550861936,0.583251953125,263,0.6016346220554704,0.1718154698610305,0.0,10.0,False
1586,to,0.029296875,7,"And at the moment, I have to indulge her.",808.57,808.77,False,True,zu,1.0,0.0,0.5914831550861936,0.760009765625,263,0.6016346220554704,0.1718154698610305,0.0,36.0,False
1587,indulge,0.49066162109375,8,"And at the moment, I have to indulge her.",808.77,809.01,False,True,hingeben,0.0,0.6,0.5914831550861936,0.02392578125,263,0.6016346220554704,0.1718154698610305,0.0,0.0,True
1588,her,0.0234375,9,"And at the moment, I have to indulge her.",809.01,809.37,False,True,ihr,0.1428571428571428,0.0,0.5914831550861936,0.998997688293457,263,0.6016346220554704,0.1718154698610305,0.0,2.0,False
1589,what's,1.0,1,What's her problem with A-Train?,,,False,True,Was ist,0.0714285714285714,0.0,0.5359209787055937,0.01806640625,264,0.7730837625349114,0.5590478181838989,0.0,1.0,False
1590,her,0.2607421875,2,What's her problem with A-Train?,811.05,811.17,False,True,ihr,0.2142857142857142,0.0,0.5359209787055937,0.8094482421875,264,0.7730837625349114,0.5590478181838989,0.0,3.0,False
1591,problem,0.0029296875,3,What's her problem with A-Train?,811.17,811.47,False,True,Problem,0.0,0.0,0.5359209787055937,0.9999125599861144,264,0.7730837625349114,0.5590478181838989,0.0,0.0,False
1592,with,0.005859375,4,What's her problem with A-Train?,811.47,811.67,False,True,mit,0.7142857142857143,0.0,0.5359209787055937,0.9919357299804688,264,0.7730837625349114,0.5590478181838989,0.0,10.0,False
1593,a-train,1.0,5,What's her problem with A-Train?,,,False,True,ATrain,0.1428571428571428,0.0,0.5359209787055937,0.22119140625,264,0.7730837625349114,0.5590478181838989,0.0,2.0,False
1594,i,0.009765625,1,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,813.42,813.88,False,True,Ich,1.0,0.0,0.7326448745498804,0.10546875,265,0.4913530634488817,0.2264342159032821,0.0,40.0,False
1595,understand,0.0029296875,2,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,813.88,814.44,False,True,verstehe,0.0,0.2,0.7326448745498804,0.8748779296875,265,0.4913530634488817,0.2264342159032821,0.0,0.0,False
1596,that,0.324951171875,3,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,814.44,814.72,False,True,dass,1.0,0.2,0.7326448745498804,0.11474609375,265,0.4913530634488817,0.2264342159032821,0.0,20.0,False
1597,she,0.26171875,4,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,814.72,815.18,False,True,sie,0.0714285714285714,0.0,0.7326448745498804,0.972991943359375,265,0.4913530634488817,0.2264342159032821,0.0,1.0,False
1598,was,0.001953125,5,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,815.18,815.32,False,True,gehörte,0.2142857142857142,0.0,0.7326448745498804,0.013671875,265,0.4913530634488817,0.2264342159032821,0.0,3.0,False
1599,among,0.0126953125,6,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,815.32,815.64,False,True,zu,0.0,0.2,0.7326448745498804,0.4765625,265,0.4913530634488817,0.2264342159032821,0.0,0.0,False
1600,your,0.1396484375,7,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,815.64,815.86,False,True,deines,0.5,0.0,0.7326448745498804,0.947784423828125,265,0.4913530634488817,0.2264342159032821,0.0,7.0,False
1601,grandfather's,0.115234375,8,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,815.86,816.74,False,True,Anhängern Großvaters,0.0,0.0,0.7326448745498804,0.999351978302002,265,0.4913530634488817,0.2264342159032821,0.0,0.0,False
1602,first,0.0087890625,9,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,816.74,816.94,False,True,ersten,0.1428571428571428,0.0,0.7326448745498804,0.0966796875,265,0.4913530634488817,0.2264342159032821,0.0,2.0,False
1603,followers,0.0087890625,10,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,816.94,817.52,False,True,Anhängern,0.0,0.6,0.7326448745498804,0.960174560546875,265,0.4913530634488817,0.2264342159032821,0.0,0.0,False
1604,back,0.41845703125,11,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,817.52,818.36,False,True,gehörte,0.0714285714285714,0.2,0.7326448745498804,0.9888534545898438,265,0.4913530634488817,0.2264342159032821,0.0,1.0,False
1605,when,0.02880859375,12,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,818.36,818.66,False,True,als,0.0,0.0,0.7326448745498804,0.702880859375,265,0.4913530634488817,0.2264342159032821,0.0,0.0,False
1606,the,0.009765625,13,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,818.66,818.74,False,True,das,1.0,0.0,0.7326448745498804,0.01708984375,265,0.4913530634488817,0.2264342159032821,0.0,48.0,False
1607,collective,0.0263671875,14,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,818.74,819.26,False,True,Kollektiv,0.0,0.6,0.7326448745498804,0.7916259765625,265,0.4913530634488817,0.2264342159032821,0.0,0.0,False
1608,was,0.001953125,15,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,819.26,819.48,False,True,war,0.2857142857142857,0.0,0.7326448745498804,0.999999944458864,265,0.4913530634488817,0.2264342159032821,0.0,4.0,False
1609,a,1.0,16,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,819.48,819.78,False,True,ein,1.0,0.0,0.7326448745498804,0.021484375,265,0.4913530634488817,0.2264342159032821,0.0,38.0,False
1610,start-up,1.0,17,I understand that she was among your grandfather's first followers back when the Collective was a start-up.,,,False,True,Startup,0.0,0.0,0.7326448745498804,0.0634765625,265,0.4913530634488817,0.2264342159032821,0.0,0.0,False
1611,i,0.1201171875,1,I can neither confirm nor deny that.,822.6,822.76,False,True,Ich,1.0,0.0,0.5311551892947637,0.18505859375,266,0.5433690052706597,0.3343651890754699,0.0,41.0,False
1612,can,0.02490234375,2,I can neither confirm nor deny that.,822.76,823.0,False,True,kann,0.2142857142857142,0.2,0.5311551892947637,0.23046875,266,0.5433690052706597,0.3343651890754699,0.0,3.0,False
1613,neither,0.212890625,3,I can neither confirm nor deny that.,823.0,823.26,False,True,weder,0.0,0.6,0.5311551892947637,0.02734375,266,0.5433690052706597,0.3343651890754699,0.0,0.0,False
1614,confirm,0.0615234375,4,I can neither confirm nor deny that.,823.26,823.8,False,True,bestätigen,0.0,0.4,0.5311551892947637,0.3896484375,266,0.5433690052706597,0.3343651890754699,0.0,0.0,False
1615,nor,1.0,5,I can neither confirm nor deny that.,,,False,True,noch,0.0,0.4,0.5311551892947637,0.05810546875,266,0.5433690052706597,0.3343651890754699,0.0,0.0,False
1616,deny,0.06640625,6,I can neither confirm nor deny that.,824.04,824.16,False,True,leugnen,0.0,0.4,0.5311551892947637,0.017578125,266,0.5433690052706597,0.3343651890754699,0.0,0.0,False
1617,that,0.01806640625,7,I can neither confirm nor deny that.,824.16,824.9,False,True,leugnen,1.0,0.2,0.5311551892947637,0.8203125,266,0.5433690052706597,0.3343651890754699,0.0,21.0,False
1618,then,0.1767578125,1,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,826.44,827.0,False,True,Dann,0.2142857142857142,0.0,0.6904617772042164,0.985626220703125,267,0.4069415550178524,0.2715969681739807,0.0,3.0,False
1619,your,1.0,2,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,827.0,827.28,False,True,Ihr,0.5714285714285714,0.0,0.6904617772042164,0.947021484375,267,0.4069415550178524,0.2715969681739807,0.0,8.0,False
1620,internal,0.05322265625,3,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,827.28,827.8,False,True,internes,0.0714285714285714,0.4,0.6904617772042164,0.9974403381347656,267,0.4069415550178524,0.2715969681739807,0.0,1.0,False
1621,research,0.02978515625,4,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,827.8,828.32,False,True,Forschungsbüro,0.0714285714285714,0.4,0.6904617772042164,0.9991044998168944,267,0.4069415550178524,0.2715969681739807,0.0,1.0,False
1622,bureau,0.021484375,5,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,828.32,828.74,False,True,Forschungsbüro,0.0714285714285714,0.4,0.6904617772042164,0.999187469482422,267,0.4069415550178524,0.2715969681739807,0.0,1.0,True
1623,knows,1.0,6,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,828.74,830.18,False,True,weiß,0.0,0.0,0.6904617772042164,0.1923828125,267,0.4069415550178524,0.2715969681739807,0.0,0.0,False
1624,exactly,0.00146484375,7,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,830.18,830.98,False,True,genau,0.2142857142857142,0.2,0.6904617772042164,0.11962890625,267,0.4069415550178524,0.2715969681739807,0.0,3.0,False
1625,what,0.01025390625,8,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,830.98,831.5,False,True,welches,0.8571428571428571,0.0,0.6904617772042164,0.07666015625,267,0.4069415550178524,0.2715969681739807,0.0,12.0,False
1626,stormfront's,0.359619140625,9,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,831.5,832.04,False,True,Stormfront,0.0714285714285714,0.0,0.6904617772042164,0.9999999999939247,267,0.4069415550178524,0.2715969681739807,0.0,1.0,False
1627,problem,0.07275390625,10,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,832.04,832.24,False,True,Problem,0.0714285714285714,0.0,0.6904617772042164,0.16259765625,267,0.4069415550178524,0.2715969681739807,0.0,1.0,False
1628,is,0.001953125,11,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,832.24,832.44,False,True,hat,1.0,0.0,0.6904617772042164,0.954254150390625,267,0.4069415550178524,0.2715969681739807,0.0,20.0,False
1629,with,0.015625,12,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,832.44,832.6,False,True,mit,0.7857142857142857,0.0,0.6904617772042164,0.1142578125,267,0.4069415550178524,0.2715969681739807,0.0,11.0,False
1630,a-train,1.0,13,Then your internal research bureau knows exactly what Stormfront's problem is with A-Train.,,,False,True,ATrain,0.2142857142857142,0.0,0.6904617772042164,0.94293212890625,267,0.4069415550178524,0.2715969681739807,0.0,3.0,False
1631,deep,1.0,1,Deep is still a win.,835.26,835.64,False,True,Tief,0.0,0.4,0.4613565093002915,0.9999964237213136,268,0.4596467814888754,0.965043306350708,0.0,0.0,False
1632,is,0.3056640625,2,Deep is still a win.,835.64,835.9,False,True,ist,1.0,0.0,0.4613565093002915,0.728515625,268,0.4596467814888754,0.965043306350708,0.0,21.0,False
1633,still,0.01025390625,3,Deep is still a win.,835.9,836.2,False,True,noch,0.0714285714285714,0.2,0.4613565093002915,0.965240478515625,268,0.4596467814888754,0.965043306350708,0.0,1.0,False
1634,a,0.0625,4,Deep is still a win.,836.2,836.46,False,True,ein,1.0,0.0,0.4613565093002915,0.25537109375,268,0.4596467814888754,0.965043306350708,0.0,39.0,False
